session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,first,last,min,session_duration_sec,time_to_addtocart_sec,time_to_begincheckout_sec,time_to_purchase_sec,net_amount
S0004235,U000664,2025-11-19T15:40:30,web,organic,C025,B,1,False,False,False,False,False,2025-11-19 15:41:06,2025-11-19 15:41:06,2025-11-19 15:41:06,0.0,0.0,0.0,0.0,0.0
S0004236,U001490,2025-12-23T22:16:55,mobile,organic,C001,,0,False,False,False,False,False,2025-12-23 22:17:44,2025-12-23 22:17:44,2025-12-23 22:17:44,0.0,0.0,0.0,0.0,0.0
S0004237,U002124,2025-12-13T08:24:31,web,search,C026,B,0,True,True,True,True,True,2025-12-13 08:26:23,2025-12-13 08:28:16,2025-12-13 08:26:23,113.0,0.0,0.0,0.0,0.0
S0004238,U001996,2026-01-05T18:39:19,web,organic,C022,A,1,False,False,False,False,False,2026-01-05 18:39:56,2026-01-05 18:39:56,2026-01-05 18:39:56,0.0,0.0,0.0,0.0,0.0
S0004239,U000360,2025-12-10T06:16:02,mobile,referral,C032,,0,False,False,False,False,False,2025-12-10 06:17:43,2025-12-10 06:17:43,2025-12-10 06:17:43,0.0,0.0,0.0,0.0,0.0
S0004240,U000387,2025-12-12T20:24:43,mobile,email,C005,,1,False,False,False,False,False,2025-12-12 20:25:29,2025-12-12 20:25:29,2025-12-12 20:25:29,0.0,0.0,0.0,0.0,0.0
S0004241,U001780,2025-12-03T09:39:58,mobile,paid_social,C036,,1,False,False,False,False,False,2025-12-03 09:41:44,2025-12-03 09:41:44,2025-12-03 09:41:44,0.0,0.0,0.0,0.0,0.0
S0004242,U000698,2025-12-29T01:50:14,mobile,search,C003,,0,True,True,True,True,True,2025-12-29 01:51:52,2025-12-29 01:52:42,2025-12-29 01:51:52,50.0,0.0,0.0,0.0,0.0
S0004243,U000172,2025-11-27T18:57:33,web,organic,C038,,0,True,True,True,True,True,2025-11-27 18:58:45,2025-11-27 18:59:41,2025-11-27 18:58:45,56.0,0.0,0.0,0.0,0.0
S0004244,U001294,2026-01-06T02:45:56,web,paid_social,C014,A,0,True,True,True,True,True,2026-01-06 02:46:18,2026-01-06 02:46:55,2026-01-06 02:46:18,37.0,0.0,0.0,0.0,0.0
S0004245,U001446,2025-11-19T20:59:34,web,organic,C003,,0,True,True,True,True,True,2025-11-19 21:00:41,2025-11-19 21:02:08,2025-11-19 21:00:41,87.0,0.0,0.0,0.0,0.0
S0004246,U002200,2025-12-22T18:38:46,web,search,C011,,0,True,True,True,True,True,2025-12-22 18:40:07,2025-12-22 18:40:32,2025-12-22 18:40:07,25.0,0.0,0.0,0.0,0.0
S0004247,,2026-01-09T19:23:35,web,organic,C020,,0,False,False,False,False,False,2026-01-09 19:23:53,2026-01-09 19:23:53,2026-01-09 19:23:53,0.0,0.0,0.0,0.0,0.0
S0004248,U001760,2025-12-29T15:46:32,mobile,search,C005,,0,True,True,True,True,True,2025-12-29 15:47:07,2025-12-29 15:48:32,2025-12-29 15:47:07,85.0,0.0,0.0,0.0,0.0
S0004249,U001176,2025-11-21T06:36:35,web,search,C012,,0,False,False,False,False,False,2025-11-21 06:36:56,2025-11-21 06:36:56,2025-11-21 06:36:56,0.0,0.0,0.0,0.0,0.0
S0004250,,2025-12-24T00:16:06,mobile,search,C012,,0,True,True,True,True,True,2025-12-24 00:16:32,2025-12-24 00:18:23,2025-12-24 00:16:32,111.0,27.0,86.0,0.0,0.0
S0004251,U001073,2025-11-09T01:39:48,mobile,paid_social,C007,,0,False,False,False,False,False,2025-11-09 01:41:44,2025-11-09 01:41:44,2025-11-09 01:41:44,0.0,0.0,0.0,0.0,0.0
S0004252,,2025-10-26T16:12:45,web,organic,C020,,0,False,False,False,False,False,2025-10-26 16:13:14,2025-10-26 16:13:14,2025-10-26 16:13:14,0.0,0.0,0.0,0.0,0.0
S0004253,U002120,2025-12-31T15:57:38,web,organic,C001,B,0,True,True,True,True,True,2025-12-31 15:58:49,2025-12-31 16:02:59,2025-12-31 15:58:49,250.0,51.0,121.0,250.0,3395.13
S0004254,U001931,2026-01-02T03:52:33,web,search,C011,,0,True,True,True,True,True,2026-01-02 03:54:20,2026-01-02 03:55:49,2026-01-02 03:54:20,89.0,0.0,0.0,0.0,0.0
S0004255,U000883,2025-10-23T12:06:25,mobile,paid_social,C006,,1,False,False,False,False,False,2025-10-23 12:08:02,2025-10-23 12:08:02,2025-10-23 12:08:02,0.0,0.0,0.0,0.0,0.0
S0004256,,2026-01-14T17:48:48,web,organic,C002,,0,True,True,True,True,True,2026-01-14 17:49:03,2026-01-14 17:50:46,2026-01-14 17:49:03,103.0,0.0,0.0,0.0,0.0
S0004257,U001304,2025-11-30T13:43:11,mobile,email,C020,,0,True,True,True,True,True,2025-11-30 13:43:32,2025-11-30 13:44:03,2025-11-30 13:43:32,31.0,0.0,0.0,0.0,0.0
S0004258,U000274,2026-01-10T21:57:50,web,organic,C036,B,0,True,True,True,True,True,2026-01-10 21:58:34,2026-01-10 22:00:02,2026-01-10 21:58:34,88.0,0.0,0.0,0.0,0.0
S0004259,U000514,2025-12-31T09:01:59,mobile,organic,C014,,0,False,False,False,False,False,2025-12-31 09:02:48,2025-12-31 09:02:48,2025-12-31 09:02:48,0.0,0.0,0.0,0.0,0.0
S0004260,U001562,2026-01-10T11:59:15,web,paid_social,C027,A,0,True,True,True,True,True,2026-01-10 11:59:22,2026-01-10 12:03:46,2026-01-10 11:59:22,264.0,136.0,211.0,0.0,0.0
S0004261,,2026-01-04T10:40:03,web,organic,C006,,0,True,True,True,True,True,2026-01-04 10:42:00,2026-01-04 10:46:24,2026-01-04 10:42:00,264.0,78.0,155.0,264.0,8768.34
S0004262,U001324,2026-01-17T02:24:22,web,search,C029,A,0,False,False,False,False,False,2026-01-17 02:25:52,2026-01-17 02:25:52,2026-01-17 02:25:52,0.0,0.0,0.0,0.0,0.0
S0004263,U001067,2025-12-17T01:26:03,mobile,organic,C028,,1,False,False,False,False,False,2025-12-17 01:27:01,2025-12-17 01:27:01,2025-12-17 01:27:01,0.0,0.0,0.0,0.0,0.0
S0004264,U001068,2025-11-10T21:27:18,web,search,C017,A,0,True,True,True,True,True,2025-11-10 21:28:49,2025-11-10 21:30:27,2025-11-10 21:28:49,98.0,0.0,0.0,0.0,0.0
S0004265,U001862,2025-11-25T12:01:57,mobile,organic,C011,,1,True,True,True,True,True,2025-11-25 12:02:26,2025-11-25 12:02:44,2025-11-25 12:02:26,18.0,0.0,0.0,0.0,0.0
S0004266,U000605,2025-12-28T02:38:07,web,organic,C023,,0,False,False,False,False,False,2025-12-28 02:38:35,2025-12-28 02:38:35,2025-12-28 02:38:35,0.0,0.0,0.0,0.0,0.0
S0004267,U001740,2025-11-04T13:37:47,mobile,search,C025,,1,False,False,False,False,False,2025-11-04 13:38:41,2025-11-04 13:38:41,2025-11-04 13:38:41,0.0,0.0,0.0,0.0,0.0
S0004268,U001726,2026-01-13T03:02:08,mobile,email,C029,,0,False,False,False,False,False,2026-01-13 03:02:15,2026-01-13 03:02:15,2026-01-13 03:02:15,0.0,0.0,0.0,0.0,0.0
S0004269,,2025-11-08T21:58:42,web,email,C008,,0,True,True,True,True,True,2025-11-08 21:59:08,2025-11-08 22:03:00,2025-11-08 21:59:08,232.0,166.0,177.0,0.0,0.0
S0004270,,2026-01-08T06:40:53,web,search,C015,,0,True,True,True,True,True,2026-01-08 06:42:48,2026-01-08 06:43:29,2026-01-08 06:42:48,41.0,0.0,0.0,0.0,0.0
S0004271,U001116,2025-12-03T23:25:11,mobile,referral,C034,,0,True,True,True,True,True,2025-12-03 23:26:52,2025-12-03 23:27:53,2025-12-03 23:26:52,61.0,0.0,0.0,0.0,0.0
S0004272,U000802,2026-01-05T02:18:56,web,organic,C034,B,0,True,True,True,True,True,2026-01-05 02:19:10,2026-01-05 02:24:22,2026-01-05 02:19:10,312.0,86.0,199.0,0.0,0.0
S0004273,U001719,2026-01-15T16:29:41,web,email,C033,A,0,True,True,True,True,True,2026-01-15 16:29:58,2026-01-15 16:30:35,2026-01-15 16:29:58,37.0,0.0,0.0,0.0,0.0
S0004274,,2025-11-28T10:24:52,web,referral,C031,,0,False,False,False,False,False,2025-11-28 10:26:33,2025-11-28 10:26:33,2025-11-28 10:26:33,0.0,0.0,0.0,0.0,0.0
S0004275,,2025-12-23T03:14:31,mobile,search,C004,,0,False,False,False,False,False,2025-12-23 03:16:17,2025-12-23 03:16:17,2025-12-23 03:16:17,0.0,0.0,0.0,0.0,0.0
S0004276,U000814,2025-11-10T20:17:10,web,organic,C012,A,1,False,False,False,False,False,2025-11-10 20:17:53,2025-11-10 20:17:53,2025-11-10 20:17:53,0.0,0.0,0.0,0.0,0.0
S0004277,U001094,2026-01-01T12:16:23,mobile,referral,C012,,0,True,True,True,True,True,2026-01-01 12:17:13,2026-01-01 12:18:11,2026-01-01 12:17:13,58.0,0.0,0.0,0.0,0.0
S0004278,,2026-01-03T05:36:56,web,search,C014,,0,True,True,True,True,True,2026-01-03 05:37:28,2026-01-03 05:39:05,2026-01-03 05:37:28,97.0,0.0,0.0,0.0,0.0
S0004279,,2025-11-17T00:18:24,web,organic,C020,,0,True,True,True,True,True,2025-11-17 00:19:03,2025-11-17 00:20:48,2025-11-17 00:19:03,105.0,0.0,0.0,0.0,0.0
S0004280,U000367,2025-10-23T14:43:12,web,email,C008,,1,True,True,True,True,True,2025-10-23 14:44:39,2025-10-23 14:45:51,2025-10-23 14:44:39,72.0,0.0,0.0,0.0,0.0
S0004281,,2025-11-29T05:58:46,mobile,search,C032,,0,True,True,True,True,True,2025-11-29 06:00:23,2025-11-29 06:00:31,2025-11-29 06:00:23,8.0,0.0,0.0,0.0,0.0
S0004282,U001088,2025-11-05T17:46:38,mobile,search,C021,,1,True,True,True,True,True,2025-11-05 17:47:12,2025-11-05 17:48:36,2025-11-05 17:47:12,84.0,0.0,0.0,0.0,0.0
S0004283,U001329,2026-01-03T02:38:47,web,search,C004,A,0,False,False,False,False,False,2026-01-03 02:39:40,2026-01-03 02:39:40,2026-01-03 02:39:40,0.0,0.0,0.0,0.0,0.0
S0004284,,2025-11-13T22:32:46,mobile,referral,C033,,0,True,True,True,True,True,2025-11-13 22:34:21,2025-11-13 22:34:58,2025-11-13 22:34:21,37.0,0.0,0.0,0.0,0.0
S0004285,U001262,2026-01-14T08:57:09,web,search,C013,A,0,True,True,True,True,True,2026-01-14 08:58:55,2026-01-14 08:59:31,2026-01-14 08:58:55,36.0,0.0,0.0,0.0,0.0
S0004286,,2026-01-16T21:41:00,web,email,C023,,0,True,True,True,True,True,2026-01-16 21:42:35,2026-01-16 21:43:37,2026-01-16 21:42:35,62.0,0.0,0.0,0.0,0.0
S0004287,U001517,2026-01-11T05:39:42,web,organic,C017,,0,True,True,True,True,True,2026-01-11 05:40:00,2026-01-11 05:40:24,2026-01-11 05:40:00,24.0,0.0,0.0,0.0,0.0
S0004288,U001750,2025-12-14T09:44:36,mobile,paid_social,C015,,0,True,True,True,True,True,2025-12-14 09:46:28,2025-12-14 09:49:01,2025-12-14 09:46:28,153.0,66.0,114.0,153.0,3553.53
S0004289,U000251,2025-11-14T12:13:14,web,search,C014,,1,False,False,False,False,False,2025-11-14 12:14:41,2025-11-14 12:14:41,2025-11-14 12:14:41,0.0,0.0,0.0,0.0,0.0
S0004290,,2026-01-02T02:15:15,mobile,organic,C017,,0,False,False,False,False,False,2026-01-02 02:17:12,2026-01-02 02:17:12,2026-01-02 02:17:12,0.0,0.0,0.0,0.0,0.0
S0004291,,2025-12-23T14:01:19,web,organic,C003,,0,True,True,True,True,True,2025-12-23 14:01:34,2025-12-23 14:01:58,2025-12-23 14:01:34,24.0,0.0,0.0,0.0,0.0
S0004292,U001966,2026-01-17T09:15:35,mobile,organic,C028,,0,True,True,True,True,True,2026-01-17 09:17:32,2026-01-17 09:18:05,2026-01-17 09:17:32,33.0,0.0,0.0,0.0,0.0
S0004293,U001520,2025-11-24T09:26:25,mobile,organic,C026,,1,True,True,True,True,True,2025-11-24 09:27:29,2025-11-24 09:29:03,2025-11-24 09:27:29,94.0,94.0,0.0,0.0,0.0
S0004294,U002100,2025-10-26T17:30:54,web,paid_social,C021,A,1,False,False,False,False,False,2025-10-26 17:31:19,2025-10-26 17:31:19,2025-10-26 17:31:19,0.0,0.0,0.0,0.0,0.0
S0004295,U000056,2026-01-19T07:05:26,mobile,organic,C036,,0,True,True,True,True,True,2026-01-19 07:06:42,2026-01-19 07:06:50,2026-01-19 07:06:42,8.0,0.0,0.0,0.0,0.0
S0004296,,2026-01-04T21:13:32,mobile,paid_social,C023,,0,True,True,True,True,True,2026-01-04 21:14:07,2026-01-04 21:14:51,2026-01-04 21:14:07,44.0,0.0,0.0,0.0,0.0
S0004297,U001548,2025-11-10T08:59:37,mobile,email,C016,,0,True,True,True,True,True,2025-11-10 09:01:30,2025-11-10 09:02:17,2025-11-10 09:01:30,47.0,0.0,0.0,0.0,0.0
S0004298,U000197,2025-12-25T17:55:56,web,paid_social,C025,,0,True,True,True,True,True,2025-12-25 17:57:14,2025-12-25 17:59:19,2025-12-25 17:57:14,125.0,125.0,0.0,0.0,0.0
S0004299,U001433,2025-10-21T12:04:00,web,email,C032,B,0,False,False,False,False,False,2025-10-21 12:05:20,2025-10-21 12:05:20,2025-10-21 12:05:20,0.0,0.0,0.0,0.0,0.0
S0004300,U000509,2025-12-10T15:26:37,web,search,C030,A,1,True,True,True,True,True,2025-12-10 15:27:51,2025-12-10 15:29:09,2025-12-10 15:27:51,78.0,0.0,0.0,0.0,0.0
S0004301,U000164,2025-11-23T02:18:24,mobile,referral,C023,,1,True,True,True,True,True,2025-11-23 02:19:48,2025-11-23 02:20:08,2025-11-23 02:19:48,20.0,0.0,0.0,0.0,0.0
S0004302,U001447,2025-11-24T18:15:19,web,email,C026,A,1,False,False,False,False,False,2025-11-24 18:17:13,2025-11-24 18:17:13,2025-11-24 18:17:13,0.0,0.0,0.0,0.0,0.0
S0004303,U000939,2025-11-12T10:44:20,web,organic,C040,A,0,True,True,True,True,True,2025-11-12 10:44:26,2025-11-12 10:46:15,2025-11-12 10:44:26,109.0,0.0,0.0,0.0,0.0
S0004304,U000893,2025-11-15T04:14:30,mobile,paid_social,C028,,0,True,True,True,True,True,2025-11-15 04:14:37,2025-11-15 04:18:13,2025-11-15 04:14:37,216.0,67.0,124.0,0.0,0.0
S0004305,U000717,2025-12-01T08:39:37,mobile,paid_social,C029,,1,False,False,False,False,False,2025-12-01 08:40:39,2025-12-01 08:40:39,2025-12-01 08:40:39,0.0,0.0,0.0,0.0,0.0
S0004306,U001508,2025-11-12T18:34:09,web,paid_social,C027,B,1,False,False,False,False,False,2025-11-12 18:35:37,2025-11-12 18:35:37,2025-11-12 18:35:37,0.0,0.0,0.0,0.0,0.0
S0004307,U001362,2025-12-02T10:05:11,web,organic,C039,B,0,True,True,True,True,True,2025-12-02 10:07:06,2025-12-02 10:08:24,2025-12-02 10:07:06,78.0,0.0,0.0,0.0,0.0
S0004308,U001467,2025-12-12T09:38:50,web,search,C038,A,0,True,True,True,True,True,2025-12-12 09:39:18,2025-12-12 09:40:01,2025-12-12 09:39:18,43.0,0.0,0.0,0.0,0.0
S0004309,,2025-12-24T10:34:36,unknown,email,C014,,0,False,False,False,False,False,2025-12-24 10:34:44,2025-12-24 10:34:44,2025-12-24 10:34:44,0.0,0.0,0.0,0.0,0.0
S0004310,U001332,2025-12-21T09:12:38,web,referral,C030,B,1,True,True,True,True,True,2025-12-21 09:14:12,2025-12-21 09:14:49,2025-12-21 09:14:12,37.0,0.0,0.0,0.0,0.0
S0004311,U000165,2025-11-12T05:16:22,web,search,C027,B,1,False,False,False,False,False,2025-11-12 05:17:40,2025-11-12 05:17:40,2025-11-12 05:17:40,0.0,0.0,0.0,0.0,0.0
S0004312,U000348,2025-10-24T23:13:32,web,search,C022,A,1,False,False,False,False,False,2025-10-24 23:14:51,2025-10-24 23:14:51,2025-10-24 23:14:51,0.0,0.0,0.0,0.0,0.0
S0004313,U002182,2026-01-04T09:10:08,mobile,organic,C021,,0,False,False,False,False,False,2026-01-04 09:11:26,2026-01-04 09:11:26,2026-01-04 09:11:26,0.0,0.0,0.0,0.0,0.0
S0004314,U000630,2026-01-07T22:46:18,web,paid_social,C036,B,0,True,True,True,True,True,2026-01-07 22:46:42,2026-01-07 22:48:39,2026-01-07 22:46:42,117.0,0.0,0.0,0.0,0.0
S0004315,U000941,2026-01-17T12:58:39,web,organic,C037,A,0,True,True,True,True,True,2026-01-17 13:00:34,2026-01-17 13:01:59,2026-01-17 13:00:34,85.0,0.0,0.0,0.0,0.0
S0004316,U000832,2026-01-15T19:33:11,web,referral,C037,A,0,True,True,True,True,True,2026-01-15 19:34:02,2026-01-15 19:36:04,2026-01-15 19:34:02,122.0,122.0,0.0,0.0,0.0
S0004317,,2025-12-17T11:36:52,mobile,search,C013,,0,True,True,True,True,True,2025-12-17 11:38:16,2025-12-17 11:38:54,2025-12-17 11:38:16,38.0,38.0,0.0,0.0,0.0
S0004318,U001814,2026-01-09T22:12:10,web,organic,C015,A,0,True,True,True,True,True,2026-01-09 22:13:02,2026-01-09 22:15:00,2026-01-09 22:13:02,118.0,0.0,0.0,0.0,0.0
S0004319,U001064,2025-11-30T18:16:27,web,organic,C004,A,0,False,False,False,False,False,2025-11-30 18:17:15,2025-11-30 18:17:15,2025-11-30 18:17:15,0.0,0.0,0.0,0.0,0.0
S0004320,U001501,2025-12-31T07:13:16,web,search,C033,A,0,True,True,True,True,True,2025-12-31 07:14:22,2025-12-31 07:15:32,2025-12-31 07:14:22,70.0,0.0,0.0,0.0,0.0
S0004321,U001214,2026-01-15T10:05:55,web,paid_social,C028,B,0,True,True,True,True,True,2026-01-15 10:06:24,2026-01-15 10:06:29,2026-01-15 10:06:24,5.0,0.0,0.0,0.0,0.0
S0004322,U001419,2026-01-01T02:32:16,web,paid_social,C040,A,0,False,False,False,False,False,2026-01-01 02:34:05,2026-01-01 02:34:05,2026-01-01 02:34:05,0.0,0.0,0.0,0.0,0.0
S0004323,,2025-11-27T20:37:45,mobile,search,C030,,0,False,False,False,False,False,2025-11-27 20:38:20,2025-11-27 20:38:20,2025-11-27 20:38:20,0.0,0.0,0.0,0.0,0.0
S0004324,U001479,2025-11-24T10:32:10,web,search,C009,B,0,True,True,True,True,True,2025-11-24 10:32:24,2025-11-24 10:33:04,2025-11-24 10:32:24,40.0,0.0,0.0,0.0,0.0
S0004325,U000249,2025-11-16T16:18:30,mobile,organic,C012,,0,True,True,True,True,True,2025-11-16 16:19:54,2025-11-16 16:21:52,2025-11-16 16:19:54,118.0,0.0,0.0,0.0,0.0
S0004326,U001108,2025-11-23T11:26:00,web,organic,C016,,0,False,False,False,False,False,2025-11-23 11:26:11,2025-11-23 11:26:11,2025-11-23 11:26:11,0.0,0.0,0.0,0.0,0.0
S0004327,U001804,2026-01-03T07:01:18,mobile,organic,C031,,0,True,True,True,True,True,2026-01-03 07:02:26,2026-01-03 07:03:37,2026-01-03 07:02:26,71.0,0.0,0.0,0.0,0.0
S0004328,U000088,2025-12-23T13:49:00,mobile,search,C017,,0,False,False,False,False,False,2025-12-23 13:50:06,2025-12-23 13:50:06,2025-12-23 13:50:06,0.0,0.0,0.0,0.0,0.0
S0004329,U000786,2025-11-12T22:18:54,web,email,C039,A,1,True,True,True,True,True,2025-11-12 22:20:48,2025-11-12 22:22:31,2025-11-12 22:20:48,103.0,0.0,0.0,0.0,0.0
S0004330,,2025-12-24T11:29:31,mobile,organic,C025,,0,True,True,True,True,True,2025-12-24 11:30:13,2025-12-24 11:31:47,2025-12-24 11:30:13,94.0,0.0,0.0,0.0,0.0
S0004331,U001587,2025-11-24T14:04:13,web,paid_social,C015,B,0,False,False,False,False,False,2025-11-24 14:05:18,2025-11-24 14:05:18,2025-11-24 14:05:18,0.0,0.0,0.0,0.0,0.0
S0004332,U000309,2025-12-10T15:21:53,mobile,organic,C039,,1,True,True,True,True,True,2025-12-10 15:23:21,2025-12-10 15:23:35,2025-12-10 15:23:21,14.0,0.0,0.0,0.0,0.0
S0004333,U001373,2025-11-23T18:34:25,web,organic,C022,A,0,True,True,True,True,True,2025-11-23 18:35:49,2025-11-23 18:36:06,2025-11-23 18:35:49,17.0,0.0,0.0,0.0,0.0
S0004334,U000141,2025-12-07T09:17:44,mobile,organic,C013,,0,False,False,False,False,False,2025-12-07 09:18:21,2025-12-07 09:18:21,2025-12-07 09:18:21,0.0,0.0,0.0,0.0,0.0
S0004335,U002033,2025-12-26T02:57:09,web,search,C016,,0,True,True,True,True,True,2025-12-26 02:58:36,2025-12-26 02:59:35,2025-12-26 02:58:36,59.0,0.0,0.0,0.0,0.0
S0004336,,2025-12-26T05:49:06,web,organic,C031,,0,True,True,True,True,True,2025-12-26 05:50:34,2025-12-26 05:55:14,2025-12-26 05:50:34,280.0,140.0,217.0,0.0,0.0
S0004337,U000897,2025-12-28T05:27:01,web,email,C004,A,0,True,True,True,True,True,2025-12-28 05:28:15,2025-12-28 05:33:30,2025-12-28 05:28:15,315.0,142.0,148.0,315.0,9297.36
S0004338,U001734,2025-11-25T15:13:11,web,organic,C032,,1,True,True,True,True,True,2025-11-25 15:13:48,2025-11-25 15:14:50,2025-11-25 15:13:48,62.0,0.0,0.0,0.0,0.0
S0004339,,2025-12-22T14:02:46,mobile,search,C005,,0,True,True,True,True,True,2025-12-22 14:04:04,2025-12-22 14:05:11,2025-12-22 14:04:04,67.0,0.0,0.0,0.0,0.0
S0004340,U000254,2025-11-11T22:11:35,mobile,referral,C028,,0,True,True,True,True,True,2025-11-11 22:11:43,2025-11-11 22:14:21,2025-11-11 22:11:43,158.0,158.0,0.0,0.0,0.0
S0004341,,2025-12-03T09:49:17,web,organic,C029,,0,True,True,True,True,True,2025-12-03 09:50:02,2025-12-03 09:51:21,2025-12-03 09:50:02,79.0,0.0,0.0,0.0,0.0
S0004342,U000246,2025-12-12T22:05:13,mobile,paid_social,C024,,0,True,True,True,True,True,2025-12-12 22:05:53,2025-12-12 22:06:18,2025-12-12 22:05:53,25.0,0.0,0.0,0.0,0.0
S0004343,U001094,2025-12-22T05:22:39,web,paid_social,C008,B,0,False,False,False,False,False,2025-12-22 05:23:27,2025-12-22 05:23:27,2025-12-22 05:23:27,0.0,0.0,0.0,0.0,0.0
S0004344,U000274,2026-01-11T12:29:14,mobile,organic,C023,,0,True,True,True,True,True,2026-01-11 12:29:31,2026-01-11 12:29:58,2026-01-11 12:29:31,27.0,0.0,0.0,0.0,0.0
S0004345,U001536,2025-11-17T20:52:35,web,organic,C034,B,0,True,True,True,True,True,2025-11-17 20:53:30,2025-11-17 20:55:14,2025-11-17 20:53:30,104.0,0.0,0.0,0.0,0.0
S0004346,U000594,2026-01-05T12:23:37,web,email,C012,B,1,True,True,True,True,True,2026-01-05 12:24:43,2026-01-05 12:26:14,2026-01-05 12:24:43,91.0,33.0,63.0,0.0,0.0
S0004347,,2025-11-18T10:36:16,web,organic,C037,,0,False,False,False,False,False,2025-11-18 10:36:46,2025-11-18 10:36:46,2025-11-18 10:36:46,0.0,0.0,0.0,0.0,0.0
S0004348,U000445,2025-12-10T02:42:01,web,organic,C006,A,0,True,True,True,True,True,2025-12-10 02:42:49,2025-12-10 02:44:11,2025-12-10 02:42:49,82.0,0.0,0.0,0.0,0.0
S0004349,U001474,2026-01-03T23:16:18,mobile,search,C036,,0,False,False,False,False,False,2026-01-03 23:17:33,2026-01-03 23:17:33,2026-01-03 23:17:33,0.0,0.0,0.0,0.0,0.0
S0004350,U000031,2025-12-25T12:34:45,mobile,organic,C014,,0,False,False,False,False,False,2025-12-25 12:34:53,2025-12-25 12:34:53,2025-12-25 12:34:53,0.0,0.0,0.0,0.0,0.0
S0004351,U000249,2026-01-07T02:22:28,web,email,C029,,0,True,True,True,True,True,2026-01-07 02:23:33,2026-01-07 02:30:26,2026-01-07 02:23:33,413.0,134.0,237.0,413.0,1112.13
S0004352,,2026-01-02T18:43:10,web,email,C010,,0,True,True,True,True,True,2026-01-02 18:44:27,2026-01-02 18:44:53,2026-01-02 18:44:27,26.0,0.0,0.0,0.0,0.0
S0004353,U001945,2025-11-15T07:29:10,web,email,C025,B,1,False,False,False,False,False,2025-11-15 07:29:19,2025-11-15 07:29:19,2025-11-15 07:29:19,0.0,0.0,0.0,0.0,0.0
S0004354,U002192,2026-01-18T19:19:09,mobile,organic,C027,,0,True,True,True,True,True,2026-01-18 19:20:32,2026-01-18 19:24:40,2026-01-18 19:20:32,248.0,83.0,164.0,248.0,16531.78
S0004355,U001350,2026-01-13T18:29:33,web,referral,C020,,0,False,False,False,False,False,2026-01-13 18:30:38,2026-01-13 18:30:38,2026-01-13 18:30:38,0.0,0.0,0.0,0.0,0.0
S0004356,U000741,2025-11-29T03:45:12,mobile,paid_social,C035,,0,False,False,False,False,False,2025-11-29 03:45:37,2025-11-29 03:45:37,2025-11-29 03:45:37,0.0,0.0,0.0,0.0,0.0
S0004357,U000687,2025-10-25T16:32:55,mobile,paid_social,C037,,0,True,True,True,True,True,2025-10-25 16:33:37,2025-10-25 16:36:36,2025-10-25 16:33:37,179.0,179.0,0.0,0.0,0.0
S0004358,,2025-11-17T18:07:44,web,paid_social,C007,,0,True,True,True,True,True,2025-11-17 18:08:37,2025-11-17 18:09:06,2025-11-17 18:08:37,29.0,0.0,0.0,0.0,0.0
S0004359,U000750,2026-01-04T16:39:56,mobile,paid_social,C033,,1,True,True,True,True,True,2026-01-04 16:41:27,2026-01-04 16:41:43,2026-01-04 16:41:27,16.0,0.0,0.0,0.0,0.0
S0004360,U001091,2026-01-15T00:27:22,web,search,C027,B,0,False,False,False,False,False,2026-01-15 00:27:39,2026-01-15 00:27:39,2026-01-15 00:27:39,0.0,0.0,0.0,0.0,0.0
S0004361,U001508,2026-01-04T06:59:15,mobile,paid_social,C021,,1,True,True,True,True,True,2026-01-04 07:01:05,2026-01-04 07:01:57,2026-01-04 07:01:05,52.0,0.0,0.0,0.0,0.0
S0004362,U000505,2025-11-26T03:32:29,web,paid_social,C005,,0,False,False,False,False,False,2025-11-26 03:34:05,2025-11-26 03:34:05,2025-11-26 03:34:05,0.0,0.0,0.0,0.0,0.0
S0004363,U000079,2025-10-26T12:41:41,web,organic,C025,A,1,False,False,False,False,False,2025-10-26 12:42:46,2025-10-26 12:42:46,2025-10-26 12:42:46,0.0,0.0,0.0,0.0,0.0
S0004364,U001232,2025-12-07T00:33:18,web,organic,C016,A,0,False,False,False,False,False,2025-12-07 00:34:42,2025-12-07 00:34:42,2025-12-07 00:34:42,0.0,0.0,0.0,0.0,0.0
S0004365,U000535,2025-11-24T07:33:44,mobile,search,C002,,1,False,False,False,False,False,2025-11-24 07:34:08,2025-11-24 07:34:08,2025-11-24 07:34:08,0.0,0.0,0.0,0.0,0.0
S0004366,U000882,2025-11-01T12:11:47,web,search,C007,A,1,True,True,True,True,True,2025-11-01 12:12:54,2025-11-01 12:14:23,2025-11-01 12:12:54,89.0,0.0,0.0,0.0,0.0
S0004367,U001566,2025-10-30T23:13:09,mobile,paid_social,C004,,0,True,True,True,True,True,2025-10-30 23:14:14,2025-10-30 23:15:07,2025-10-30 23:14:14,53.0,0.0,0.0,0.0,0.0
S0004368,U001974,2025-11-04T05:08:08,web,paid_social,C012,,0,False,False,False,False,False,2025-11-04 05:09:45,2025-11-04 05:09:45,2025-11-04 05:09:45,0.0,0.0,0.0,0.0,0.0
S0004369,U001176,2025-11-08T23:09:19,web,paid_social,C008,B,1,True,True,True,True,True,2025-11-08 23:10:20,2025-11-08 23:10:47,2025-11-08 23:10:20,27.0,0.0,0.0,0.0,0.0
