session_id,session_start_ts,variant,device,channel,segment,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,net_amount
S0004258,2026-01-10T21:57:50,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004260,2026-01-10T11:59:15,A,web,paid_social,regular,0,True,True,True,True,False,0.0
S0004262,2026-01-17T02:24:22,A,web,search,regular,0,False,False,False,False,False,0.0
S0004264,2025-11-10T21:27:18,A,web,search,regular,0,True,False,False,False,False,0.0
S0004272,2026-01-05T02:18:56,B,web,organic,premium,0,True,True,True,True,False,0.0
S0004273,2026-01-15T16:29:41,A,web,email,regular,0,True,False,False,False,False,0.0
S0004276,2025-11-10T20:17:10,A,web,organic,regular,1,False,False,False,False,False,0.0
S0004283,2026-01-03T02:38:47,A,web,search,value,0,False,False,False,False,False,0.0
S0004285,2026-01-14T08:57:09,A,web,search,premium,0,True,False,False,False,False,0.0
S0004294,2025-10-26T17:30:54,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0004299,2025-10-21T12:04:00,B,web,email,regular,0,False,False,False,False,False,0.0
S0004300,2025-12-10T15:26:37,A,web,search,value,1,True,False,False,False,False,0.0
S0004302,2025-11-24T18:15:19,A,web,email,regular,1,False,False,False,False,False,0.0
S0004303,2025-11-12T10:44:20,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004306,2025-11-12T18:34:09,B,web,paid_social,regular,1,False,False,False,False,False,0.0
S0004307,2025-12-02T10:05:11,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004308,2025-12-12T09:38:50,A,web,search,regular,0,True,False,False,False,False,0.0
S0004310,2025-12-21T09:12:38,B,web,referral,regular,1,True,False,False,False,False,0.0
S0004311,2025-11-12T05:16:22,B,web,search,value,1,False,False,False,False,False,0.0
S0004312,2025-10-24T23:13:32,A,web,search,value,1,False,False,False,False,False,0.0
S0004314,2026-01-07T22:46:18,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0004315,2026-01-17T12:58:39,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004316,2026-01-15T19:33:11,A,web,referral,value,0,True,True,False,False,False,0.0
S0004318,2026-01-09T22:12:10,A,web,organic,premium,0,True,False,False,False,False,0.0
S0004319,2025-11-30T18:16:27,A,web,organic,premium,0,False,False,False,False,False,0.0
S0004320,2025-12-31T07:13:16,A,web,search,value,0,True,False,False,False,False,0.0
S0004321,2026-01-15T10:05:55,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0004322,2026-01-01T02:32:16,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004324,2025-11-24T10:32:10,B,web,search,premium,0,True,False,False,False,False,0.0
S0004329,2025-11-12T22:18:54,A,web,email,value,1,True,False,False,False,False,0.0
S0004331,2025-11-24T14:04:13,B,web,paid_social,premium,0,False,False,False,False,False,0.0
S0004333,2025-11-23T18:34:25,A,web,organic,value,0,True,False,False,False,False,0.0
S0004337,2025-12-28T05:27:01,A,web,email,premium,0,True,True,True,True,True,9297.36
S0004343,2025-12-22T05:22:39,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0004345,2025-11-17T20:52:35,B,web,organic,value,0,True,False,False,False,False,0.0
S0004346,2026-01-05T12:23:37,B,web,email,value,1,True,True,True,True,False,0.0
S0004348,2025-12-10T02:42:01,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004353,2025-11-15T07:29:10,B,web,email,value,1,False,False,False,False,False,0.0
S0004360,2026-01-15T00:27:22,B,web,search,regular,0,False,False,False,False,False,0.0
S0004363,2025-10-26T12:41:41,A,web,organic,regular,1,False,False,False,False,False,0.0
S0004364,2025-12-07T00:33:18,A,web,organic,value,0,False,False,False,False,False,0.0
S0004366,2025-11-01T12:11:47,A,web,search,value,1,True,False,False,False,False,0.0
S0004369,2025-11-08T23:09:19,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0004371,2025-11-24T19:03:20,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0004372,2025-11-29T18:21:45,B,web,organic,premium,1,True,True,True,True,True,3765.97
S0004373,2025-12-14T07:04:47,B,web,email,value,0,False,False,False,False,False,0.0
S0004374,2026-01-15T20:27:52,B,web,search,regular,0,False,False,False,False,False,0.0
S0004376,2025-12-18T13:18:55,A,web,organic,value,0,False,False,False,False,False,0.0
S0004379,2025-12-22T13:30:52,B,web,organic,value,0,False,False,False,False,False,0.0
S0004381,2025-12-11T10:57:57,A,web,organic,value,0,True,False,False,False,False,0.0
S0004387,2025-12-12T14:02:08,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004388,2025-12-05T10:18:22,B,web,search,regular,0,True,False,False,False,False,0.0
S0004389,2025-10-31T03:44:45,A,web,search,regular,0,True,False,False,False,False,0.0
S0004393,2025-11-20T09:37:23,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0004399,2025-12-12T02:51:35,A,web,organic,premium,1,True,False,False,False,False,0.0
S0004401,2025-12-19T10:37:43,B,web,search,value,0,True,False,False,False,False,0.0
S0004404,2025-12-31T20:26:35,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004406,2026-01-12T16:31:04,A,web,email,regular,0,True,False,False,False,False,0.0
S0004408,2025-10-29T18:15:47,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004411,2026-01-18T16:07:45,B,web,organic,value,0,True,True,False,False,False,0.0
S0004414,2025-12-29T15:13:30,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004415,2025-11-10T10:35:16,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004418,2026-01-16T15:24:10,A,web,paid_social,premium,0,True,True,True,True,True,5490.4
S0004419,2025-11-29T23:14:39,B,web,search,value,0,False,False,False,False,False,0.0
S0004430,2025-11-26T10:43:43,A,web,email,value,0,True,False,False,False,False,0.0
S0004432,2025-12-18T02:54:21,A,web,organic,regular,1,False,False,False,False,False,0.0
S0004441,2025-12-11T17:28:29,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004442,2025-12-25T10:20:44,A,web,email,value,0,True,False,False,False,False,0.0
S0004450,2025-12-18T08:36:45,A,web,search,value,0,True,False,False,False,False,0.0
S0004453,2026-01-04T19:25:51,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004454,2025-11-23T08:51:08,A,web,paid_social,value,1,True,False,False,False,False,0.0
S0004455,2026-01-11T16:18:56,B,web,referral,regular,0,True,False,False,False,False,0.0
S0004460,2026-01-11T07:20:59,A,web,search,regular,0,True,False,False,False,False,0.0
S0004463,2025-12-30T16:03:52,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004464,2025-12-27T09:12:57,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0004467,2026-01-14T16:17:42,B,web,organic,value,0,True,False,False,False,False,0.0
S0004470,2026-01-05T17:37:14,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004474,2025-12-10T04:10:20,A,web,email,value,1,True,True,False,False,False,0.0
S0004475,2025-12-28T08:45:57,B,web,search,regular,0,False,False,False,False,False,0.0
S0004477,2025-12-30T10:04:57,B,web,organic,regular,0,True,True,False,False,False,0.0
S0004480,2025-12-15T21:20:53,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004484,2025-12-09T19:29:01,A,web,search,premium,1,True,False,False,False,False,0.0
S0004485,2026-01-03T00:01:49,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004494,2025-11-19T20:37:54,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004502,2026-01-10T11:31:58,B,web,organic,value,0,True,False,False,False,False,0.0
S0004509,2026-01-11T20:30:30,A,web,paid_social,premium,0,True,False,False,False,False,0.0
S0004513,2025-10-31T16:27:34,A,web,email,regular,0,True,False,False,False,False,0.0
S0004514,2025-12-28T14:52:16,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004515,2026-01-16T08:21:32,B,web,referral,regular,0,False,False,False,False,False,0.0
S0004518,2025-12-31T21:32:52,A,web,referral,regular,0,True,False,False,False,False,0.0
S0004519,2025-12-07T05:52:40,A,web,email,regular,0,True,False,False,False,False,0.0
S0004538,2026-01-12T07:51:17,B,web,organic,premium,1,True,False,False,False,False,0.0
S0004540,2026-01-01T01:12:58,B,web,email,premium,0,False,False,False,False,False,0.0
S0004541,2025-11-08T14:15:10,A,web,organic,value,0,False,False,False,False,False,0.0
S0004549,2025-10-27T11:09:13,A,web,referral,regular,1,False,False,False,False,False,0.0
S0004552,2025-11-20T00:51:59,B,web,search,value,0,False,False,False,False,False,0.0
S0004555,2025-11-27T09:19:11,A,web,email,value,1,True,False,False,False,False,0.0
S0004558,2025-12-26T22:33:45,A,web,search,regular,0,True,False,False,False,False,0.0
S0004562,2026-01-11T03:52:22,A,web,paid_social,regular,0,True,True,False,False,False,0.0
S0004563,2026-01-14T22:39:39,A,web,organic,value,0,False,False,False,False,False,0.0
S0004564,2025-10-21T15:53:34,A,web,email,value,1,True,True,True,True,False,0.0
S0004566,2025-11-27T16:25:53,B,web,search,regular,0,True,False,False,False,False,0.0
S0004567,2026-01-05T05:02:39,A,web,search,regular,0,True,False,False,False,False,0.0
S0004569,2025-12-15T11:07:32,A,web,organic,value,0,True,False,False,False,False,0.0
S0004570,2025-11-08T15:59:20,B,web,search,value,0,True,False,False,False,False,0.0
S0004574,2026-01-04T08:24:22,A,web,organic,value,0,True,True,True,True,True,7929.59
S0004578,2026-01-11T16:50:02,A,web,organic,value,0,False,False,False,False,False,0.0
S0004582,2025-11-26T18:08:55,A,web,search,value,0,True,True,True,True,True,1572.92
S0004583,2025-12-24T23:09:18,A,web,email,regular,1,True,False,False,False,False,0.0
S0004591,2025-12-23T06:07:43,A,web,organic,premium,0,True,False,False,False,False,0.0
S0004593,2025-11-04T13:05:22,A,web,email,value,1,True,False,False,False,False,0.0
S0004598,2026-01-08T22:46:30,B,web,search,regular,0,True,False,False,False,False,0.0
S0004611,2025-11-15T11:23:55,A,web,referral,regular,0,False,False,False,False,False,0.0
S0004614,2025-11-14T11:18:02,B,web,organic,value,0,True,False,False,False,False,0.0
S0004615,2026-01-18T08:00:29,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004616,2025-11-28T12:31:25,A,web,referral,premium,0,True,False,False,False,False,0.0
S0004619,2025-11-06T11:41:35,A,web,search,value,0,True,True,False,False,False,0.0
S0004621,2025-12-03T21:11:51,B,web,email,regular,0,False,False,False,False,False,0.0
S0004622,2026-01-15T09:06:20,B,web,organic,value,0,True,False,False,False,False,0.0
S0004627,2025-12-08T03:06:42,A,web,referral,regular,0,True,False,False,False,False,0.0
S0004628,2025-12-12T11:42:01,B,web,email,regular,0,True,False,False,False,False,0.0
S0004630,2026-01-07T03:13:31,A,web,search,regular,0,True,False,False,False,False,0.0
S0004631,2025-11-20T17:04:50,B,web,organic,value,0,True,False,False,False,False,0.0
S0004632,2025-12-01T19:25:44,A,web,referral,regular,0,False,False,False,False,False,0.0
S0004637,2025-11-07T23:11:25,A,web,email,regular,0,True,False,False,False,False,0.0
S0004639,2025-12-16T02:56:17,B,web,email,regular,0,True,False,False,False,False,0.0
S0004641,2025-10-24T12:07:08,A,web,search,regular,1,True,False,False,False,False,0.0
S0004644,2025-11-29T01:38:28,A,web,search,regular,0,True,False,False,False,False,0.0
S0004648,2025-12-14T11:07:06,A,web,email,regular,1,True,False,False,False,False,0.0
S0004650,2025-11-29T08:51:28,B,web,organic,value,0,False,False,False,False,False,0.0
S0004651,2025-11-25T05:00:33,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0004653,2025-11-25T09:30:19,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0004654,2025-10-22T10:35:25,B,web,email,regular,1,True,False,False,False,False,0.0
S0004655,2026-01-09T04:53:57,B,web,organic,value,0,False,False,False,False,False,0.0
S0004662,2026-01-13T09:33:06,B,web,organic,value,0,True,False,False,False,False,0.0
S0004663,2025-12-30T07:12:18,A,web,search,regular,0,True,False,False,False,False,0.0
S0004668,2025-11-04T17:57:49,B,web,referral,regular,0,True,True,False,False,False,0.0
S0004669,2025-11-03T22:59:17,B,web,search,regular,1,True,False,False,False,False,0.0
S0004671,2025-12-11T22:21:40,A,web,referral,regular,1,True,True,False,False,False,0.0
S0004674,2026-01-08T05:06:14,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004679,2025-11-21T06:18:14,A,web,search,regular,0,True,True,True,True,True,11190.07
S0004682,2025-11-05T15:11:01,B,web,organic,regular,0,True,True,False,False,False,0.0
S0004683,2025-11-29T11:38:37,A,web,organic,value,0,True,True,True,True,False,0.0
S0004684,2025-11-15T23:17:32,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004685,2025-12-15T20:33:32,B,web,organic,premium,0,True,False,False,False,False,0.0
S0004686,2026-01-10T22:01:41,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0004687,2025-12-04T15:12:13,B,web,search,value,0,False,False,False,False,False,0.0
S0004688,2025-12-10T06:56:11,B,web,search,regular,1,True,True,True,True,True,4149.41
S0004699,2025-11-28T08:56:45,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004700,2025-11-30T12:21:18,A,web,paid_social,premium,0,True,False,False,False,False,0.0
S0004704,2025-12-19T14:03:20,A,web,referral,regular,0,True,True,False,False,False,0.0
S0004709,2025-11-15T15:47:42,B,web,email,value,0,False,False,False,False,False,0.0
S0004711,2025-12-26T21:20:15,B,web,referral,regular,0,False,False,False,False,False,0.0
S0004712,2026-01-13T02:12:31,B,web,paid_social,regular,1,False,False,False,False,False,0.0
S0004715,2025-12-17T08:30:41,A,web,search,regular,0,True,True,True,True,True,9173.96
S0004716,2025-11-24T12:33:31,B,web,organic,value,1,False,False,False,False,False,0.0
S0004720,2025-10-29T21:28:57,A,web,paid_social,value,1,True,False,False,False,False,0.0
S0004721,2025-12-29T19:57:46,B,web,email,regular,0,True,False,False,False,False,0.0
S0004723,2025-12-14T09:19:44,B,web,email,regular,0,True,True,True,True,False,0.0
S0004724,2026-01-06T15:22:39,B,web,organic,value,0,False,False,False,False,False,0.0
S0004728,2026-01-12T11:15:25,A,web,organic,value,0,False,False,False,False,False,0.0
S0004730,2025-11-26T22:17:00,B,web,search,regular,1,True,False,False,False,False,0.0
S0004732,2025-11-09T19:00:52,A,web,search,value,1,True,True,True,True,False,0.0
S0004735,2025-11-01T16:19:03,A,web,organic,value,0,False,False,False,False,False,0.0
S0004736,2025-11-26T07:32:38,B,web,referral,regular,1,True,True,True,True,True,2353.71
S0004747,2025-12-24T03:24:34,B,web,paid_social,premium,0,False,False,False,False,False,0.0
S0004748,2025-11-09T16:26:11,B,web,organic,value,0,True,True,True,True,False,0.0
S0004749,2025-12-18T11:45:21,A,web,organic,value,1,False,False,False,False,False,0.0
S0004751,2025-11-05T17:13:35,B,web,email,regular,1,False,False,False,False,False,0.0
S0004754,2025-12-23T18:44:12,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004756,2025-12-16T09:18:20,B,web,search,regular,1,True,False,False,False,False,0.0
S0004757,2025-12-26T04:32:37,A,web,organic,value,0,True,True,False,False,False,0.0
S0004760,2025-10-28T16:29:25,A,web,organic,value,1,True,True,False,False,False,0.0
S0004761,2025-12-11T21:07:19,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004762,2025-12-27T19:56:02,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0004767,2025-11-23T09:30:16,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0004768,2025-12-20T09:20:26,A,web,search,value,1,True,False,False,False,False,0.0
S0004777,2026-01-13T16:25:32,A,web,search,premium,0,True,True,False,False,False,0.0
S0004780,2025-11-03T04:29:15,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004783,2026-01-01T04:25:39,A,web,paid_social,regular,0,True,True,True,True,False,0.0
S0004784,2025-11-30T23:31:02,B,web,organic,value,0,True,False,False,False,False,0.0
S0004785,2026-01-04T22:48:12,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004786,2025-10-25T17:14:22,A,web,email,value,0,True,False,False,False,False,0.0
S0004787,2025-12-02T17:10:39,A,web,search,premium,0,False,False,False,False,False,0.0
S0004790,2026-01-06T04:40:45,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0004792,2025-12-05T12:24:49,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0004802,2025-11-15T12:11:30,B,web,paid_social,regular,0,True,True,False,False,False,0.0
S0004803,2025-12-18T03:55:11,B,web,organic,regular,1,True,False,False,False,False,0.0
S0004805,2025-11-12T09:11:53,B,web,email,premium,0,True,False,False,False,False,0.0
S0004806,2025-12-02T23:59:23,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004807,2026-01-11T08:32:07,A,web,organic,value,0,True,True,True,True,True,3356.89
S0004811,2026-01-09T19:32:39,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0004815,2025-10-27T11:35:24,A,web,paid_social,regular,1,False,False,False,False,False,0.0
S0004819,2026-01-16T14:09:01,A,web,email,value,0,False,False,False,False,False,0.0
S0004820,2025-12-18T13:34:30,A,web,search,regular,0,True,False,False,False,False,0.0
S0004827,2025-12-16T04:30:57,B,web,organic,regular,0,True,False,False,False,False,0.0
S0004828,2025-11-18T17:17:01,B,web,email,value,0,True,True,True,True,False,0.0
S0004829,2025-11-17T13:39:18,B,web,organic,value,0,False,False,False,False,False,0.0
S0004838,2025-11-09T11:36:13,A,web,search,value,1,True,False,False,False,False,0.0
S0004841,2025-11-15T21:06:00,B,web,email,regular,0,False,False,False,False,False,0.0
S0004844,2025-11-22T19:20:05,A,web,email,regular,0,True,True,True,True,True,10210.94
S0004845,2026-01-18T01:23:59,A,web,email,regular,0,True,True,True,True,True,5571.23
S0004849,2026-01-17T09:28:46,A,web,email,regular,0,False,False,False,False,False,0.0
S0004851,2026-01-08T15:25:08,B,web,organic,regular,0,True,True,True,True,True,10782.75
S0004852,2025-10-27T06:36:14,B,web,search,regular,0,False,False,False,False,False,0.0
S0004853,2025-12-10T07:21:04,A,web,paid_social,premium,1,True,False,False,False,False,0.0
S0004857,2025-10-23T09:44:53,B,web,organic,regular,1,False,False,False,False,False,0.0
S0004858,2025-11-16T21:38:54,A,web,search,value,0,True,False,False,False,False,0.0
S0004862,2025-12-15T16:26:54,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004864,2025-10-24T06:37:50,A,web,organic,premium,0,False,False,False,False,False,0.0
S0004871,2025-12-30T21:07:23,A,web,referral,value,0,False,False,False,False,False,0.0
S0004880,2025-11-12T03:14:27,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0004887,2025-11-15T08:45:15,A,web,organic,value,0,True,False,False,False,False,0.0
S0004893,2025-11-18T01:55:53,B,web,paid_social,premium,1,True,True,True,True,True,7827.21
S0004895,2025-11-16T04:28:54,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004896,2025-12-18T10:37:23,A,web,email,value,0,True,True,False,False,False,0.0
S0004900,2025-12-30T02:40:55,B,web,organic,regular,0,True,True,True,True,False,0.0
S0004903,2025-12-19T08:13:05,A,web,organic,regular,0,True,True,False,False,False,0.0
S0004904,2025-11-08T07:03:03,A,web,email,value,1,False,False,False,False,False,0.0
S0004907,2025-12-27T05:16:07,B,web,search,regular,1,True,False,False,False,False,0.0
S0004914,2025-11-11T02:20:22,A,web,referral,regular,1,False,False,False,False,False,0.0
S0004915,2025-12-08T06:30:13,B,web,organic,regular,0,False,False,False,False,False,0.0
S0004919,2025-11-19T21:08:36,A,web,search,value,1,True,True,True,True,True,11722.81
S0004921,2025-11-16T09:48:38,A,web,paid_social,regular,1,False,False,False,False,False,0.0
S0004934,2025-12-28T23:37:16,A,web,paid_social,premium,0,True,True,True,True,True,9025.94
S0004946,2025-11-18T23:47:26,A,web,organic,regular,0,False,False,False,False,False,0.0
S0004947,2026-01-08T17:25:09,A,web,organic,regular,0,True,False,False,False,False,0.0
S0004953,2026-01-12T11:22:48,A,web,referral,regular,1,True,False,False,False,False,0.0
S0004955,2026-01-04T17:31:36,A,web,email,premium,0,True,False,False,False,False,0.0
S0004959,2025-10-31T06:07:13,A,web,paid_social,regular,1,True,False,False,False,False,0.0
S0004964,2026-01-18T20:29:44,A,web,organic,regular,1,True,False,False,False,False,0.0
S0004965,2025-11-20T08:12:06,B,web,search,regular,1,True,True,False,False,False,0.0
S0004969,2025-12-03T00:25:12,A,web,search,value,0,True,False,False,False,False,0.0
S0004976,2025-10-31T16:04:39,A,web,paid_social,value,1,True,True,True,True,False,0.0
S0004979,2025-11-08T00:10:25,B,web,organic,value,1,True,False,False,False,False,0.0
S0004984,2025-12-12T08:19:02,A,web,search,value,0,True,True,True,True,True,24987.2
S0004988,2026-01-07T05:19:57,B,web,search,regular,0,True,False,False,False,False,0.0
S0004992,2025-11-25T21:35:15,A,web,search,regular,0,True,True,True,True,True,9314.32
S0004994,2025-11-10T17:20:48,B,web,organic,regular,0,False,False,False,False,False,0.0
S0005000,2025-12-25T18:51:50,A,web,paid_social,value,1,True,False,False,False,False,0.0
S0005001,2025-11-08T19:26:29,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0005008,2026-01-16T20:48:29,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0005012,2025-11-08T08:52:48,A,web,organic,regular,0,False,False,False,False,False,0.0
S0005015,2025-11-21T10:42:51,A,web,search,value,0,True,False,False,False,False,0.0
S0005017,2025-12-22T12:28:33,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0005022,2025-12-19T18:12:22,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0005026,2025-10-24T12:06:23,B,web,referral,value,0,True,True,True,True,True,4330.69
S0005027,2025-11-20T11:17:36,A,web,organic,value,1,True,False,False,False,False,0.0
S0005028,2026-01-08T10:57:47,A,web,organic,regular,0,True,False,False,False,False,0.0
S0005029,2025-11-10T17:36:45,A,web,organic,value,1,False,False,False,False,False,0.0
S0005031,2025-12-15T13:00:38,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0005033,2025-12-27T04:39:51,A,web,search,regular,0,False,False,False,False,False,0.0
S0005035,2025-10-31T12:33:06,A,web,search,value,1,False,False,False,False,False,0.0
S0005039,2025-11-10T00:48:31,A,web,organic,value,0,True,False,False,False,False,0.0
S0005040,2025-11-02T18:53:30,A,web,organic,value,1,True,False,False,False,False,0.0
S0005043,2025-11-15T02:38:55,B,web,organic,premium,0,True,True,True,True,True,4117.98
S0005044,2025-12-27T14:32:54,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0005047,2025-12-31T06:15:44,A,web,referral,value,0,False,False,False,False,False,0.0
S0005051,2025-12-09T11:24:19,B,web,email,value,0,True,False,False,False,False,0.0
S0005052,2026-01-13T21:48:37,B,web,email,regular,0,False,False,False,False,False,0.0
S0005055,2025-12-02T06:48:06,A,web,email,regular,0,True,False,False,False,False,0.0
S0005056,2026-01-15T14:24:56,B,web,referral,value,0,False,False,False,False,False,0.0
S0005059,2025-11-15T03:04:20,B,web,referral,value,0,True,False,False,False,False,0.0
S0005060,2025-11-23T05:43:28,B,web,search,premium,0,False,False,False,False,False,0.0
S0005063,2026-01-01T15:37:51,A,web,referral,value,0,False,False,False,False,False,0.0
S0005067,2025-11-28T11:49:54,A,web,search,value,0,True,False,False,False,False,0.0
S0005068,2025-11-24T10:15:14,A,web,search,value,0,True,False,False,False,False,0.0
S0005069,2025-12-08T14:41:37,B,web,organic,regular,1,True,True,True,True,True,22369.21
S0005071,2025-11-10T17:26:59,A,web,organic,value,1,True,False,False,False,False,0.0
S0005077,2025-11-19T04:50:28,B,web,organic,premium,0,True,False,False,False,False,0.0
S0005079,2025-12-24T04:59:02,A,web,organic,premium,0,True,False,False,False,False,0.0
S0005082,2026-01-04T06:17:47,B,web,referral,value,0,True,False,False,False,False,0.0
S0005083,2025-10-29T03:53:37,B,web,search,regular,0,True,False,False,False,False,0.0
S0005088,2025-12-10T12:58:08,A,web,search,premium,0,True,True,False,False,False,0.0
S0005090,2025-12-12T09:32:41,A,web,email,regular,0,False,False,False,False,False,0.0
S0005107,2025-12-14T14:23:07,A,web,organic,value,1,False,False,False,False,False,0.0
S0005112,2025-12-15T00:48:29,A,web,search,premium,0,False,False,False,False,False,0.0
S0005125,2026-01-14T06:30:33,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0005129,2025-12-12T23:23:19,A,web,search,value,0,True,False,False,False,False,0.0
S0005133,2025-12-29T07:56:29,B,web,organic,value,1,True,False,False,False,False,0.0
S0005134,2026-01-05T18:42:39,B,web,organic,regular,0,True,False,False,False,False,0.0
S0005136,2025-11-30T02:48:15,A,web,paid_social,regular,1,False,False,False,False,False,0.0
S0005141,2025-11-11T08:58:41,A,web,search,value,0,True,True,True,True,True,1327.24
S0005143,2025-11-26T04:09:27,A,web,search,premium,0,False,False,False,False,False,0.0
S0005144,2025-12-13T19:31:41,A,web,paid_social,regular,0,True,True,True,True,True,8156.74
S0005145,2025-11-19T23:08:29,B,web,organic,regular,1,True,False,False,False,False,0.0
S0005147,2025-10-25T21:02:00,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0005151,2025-12-15T20:41:11,B,web,organic,premium,0,False,False,False,False,False,0.0
S0005158,2025-12-14T05:20:07,B,web,organic,regular,0,True,False,False,False,False,0.0
S0005163,2025-12-15T12:06:43,A,web,organic,value,0,False,False,False,False,False,0.0
S0005168,2025-11-11T20:16:10,A,web,email,value,0,True,True,False,False,False,0.0
S0005175,2025-10-21T17:08:33,B,web,organic,value,1,True,False,False,False,False,0.0
S0005176,2025-12-09T06:06:01,A,web,organic,value,0,False,False,False,False,False,0.0
S0005180,2026-01-07T15:43:08,A,web,search,value,0,True,False,False,False,False,0.0
S0005183,2025-12-23T07:02:22,A,web,email,regular,0,False,False,False,False,False,0.0
S0005184,2026-01-12T12:33:25,A,web,search,regular,0,True,False,False,False,False,0.0
S0005185,2025-12-04T11:59:52,B,web,organic,regular,0,True,False,False,False,False,0.0
S0005187,2025-12-29T09:19:36,A,web,organic,value,0,True,False,False,False,False,0.0
S0005190,2025-10-29T01:59:45,A,web,organic,value,0,True,True,False,False,False,0.0
S0005192,2025-12-30T19:03:46,A,web,referral,premium,0,True,False,False,False,False,0.0
S0005193,2025-12-22T11:56:34,A,web,organic,premium,0,True,False,False,False,False,0.0
S0005195,2026-01-03T07:02:24,B,web,referral,premium,0,False,False,False,False,False,0.0
S0005196,2026-01-06T01:31:55,B,web,organic,value,0,True,False,False,False,False,0.0
S0005200,2025-11-05T21:01:58,B,web,search,regular,1,False,False,False,False,False,0.0
S0005207,2025-12-14T14:55:11,B,web,organic,value,0,True,False,False,False,False,0.0
S0005210,2025-10-29T14:28:41,B,web,email,regular,1,True,False,False,False,False,0.0
S0005211,2025-11-24T01:16:07,B,web,organic,regular,1,True,True,False,False,False,0.0
S0005214,2025-12-19T03:13:25,A,web,organic,value,0,True,True,True,True,True,1737.3
S0005219,2025-11-27T01:52:10,B,web,search,value,0,True,False,False,False,False,0.0
S0005224,2025-12-30T06:54:39,A,web,organic,regular,0,False,False,False,False,False,0.0
S0005228,2025-12-03T00:05:08,A,web,paid_social,premium,0,True,False,False,False,False,0.0
S0005232,2025-10-30T21:26:45,A,web,organic,regular,0,False,False,False,False,False,0.0
S0005234,2025-12-02T17:39:07,A,web,email,premium,0,True,False,False,False,False,0.0
S0005237,2025-11-27T18:34:01,A,web,organic,regular,0,True,False,False,False,False,0.0
S0005239,2025-11-08T09:20:25,A,web,paid_social,value,1,True,False,False,False,False,0.0
S0005240,2026-01-04T04:19:11,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0005243,2025-10-23T20:41:59,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0005244,2025-12-07T10:38:28,B,web,organic,regular,0,True,False,False,False,False,0.0
