user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate,lifetime_revenue,user_value_band
U000670,2025-08-11,3,value,web,4.0,2.0,2025-11-11T21:48:04,2025-12-19T03:20:38,True,7177.89,high
U000671,2025-08-09,3,value,web,4.0,0.0,,,False,0.0,
U000672,2025-09-11,3,value,mobile,3.0,0.0,,,False,0.0,
U000673,2025-11-11,2,regular,web,4.0,1.0,2025-11-29T18:50:42,2025-11-29T18:50:42,False,5195.92,high
U000674,2025-11-14,1,regular,mobile,3.0,0.0,,,False,0.0,
U000675,2026-01-14,1,value,web,3.0,0.0,,,False,0.0,
U000676,2025-08-04,2,regular,mobile,2.0,0.0,,,False,0.0,
U000677,2025-09-13,2,regular,mobile,1.0,0.0,,,False,0.0,
U000678,2026-01-12,2,premium,web,4.0,0.0,,,False,0.0,
U000679,2025-11-15,2,premium,web,1.0,0.0,,,False,0.0,
U000680,2025-10-25,2,regular,web,5.0,1.0,2026-01-10T14:53:30,2026-01-10T14:53:30,False,7590.09,high
U000681,2025-10-14,3,regular,mobile,2.0,0.0,,,False,0.0,
U000682,2025-07-09,1,regular,mobile,2.0,0.0,,,False,0.0,
U000683,2025-12-28,1,regular,web,4.0,1.0,2025-10-24T03:21:55,2025-10-24T03:21:55,False,5589.41,high
U000684,2025-11-01,3,regular,mobile,2.0,0.0,,,False,0.0,
U000685,2025-10-21,3,value,web,3.0,1.0,2025-11-24T22:42:15,2025-11-24T22:42:15,False,3780.77,high
U000686,2025-10-14,3,regular,web,5.0,0.0,,,False,0.0,
U000687,2025-09-13,3,premium,mobile,2.0,0.0,,,False,0.0,
U000688,2025-08-15,3,value,web,3.0,0.0,,,False,0.0,
U000689,2025-11-29,2,regular,web,4.0,0.0,,,False,0.0,
U000690,2025-10-08,2,premium,mobile,2.0,0.0,,,False,0.0,
U000691,2025-06-30,2,value,web,5.0,1.0,2025-12-28T18:50:26,2025-12-28T18:50:26,False,2759.32,high
U000692,2025-09-15,2,regular,mobile,2.0,1.0,2025-11-14T02:49:19,2025-11-14T02:49:19,False,2811.75,high
U000693,2026-01-04,3,premium,web,3.0,0.0,,,False,0.0,
U000694,2025-09-09,2,premium,web,1.0,0.0,,,False,0.0,
U000695,2025-09-18,2,value,web,3.0,0.0,,,False,0.0,
U000696,2025-11-01,2,value,mobile,3.0,0.0,,,False,0.0,
U000697,2025-12-08,1,regular,web,1.0,0.0,,,False,0.0,
U000698,2025-11-10,1,value,web,3.0,0.0,,,False,0.0,
U000699,2025-12-18,1,value,mobile,3.0,0.0,,,False,0.0,
U000700,2025-07-17,3,value,mobile,5.0,0.0,,,False,0.0,
U000701,2026-01-03,2,value,mobile,2.0,0.0,,,False,0.0,
U000702,2025-12-30,3,regular,mobile,1.0,0.0,,,False,0.0,
U000703,2025-10-10,2,regular,web,1.0,0.0,,,False,0.0,
U000704,2025-11-01,1,regular,mobile,2.0,1.0,2025-11-04T06:59:40,2025-11-04T06:59:40,False,3417.09,high
U000705,2025-08-07,1,regular,mobile,1.0,0.0,,,False,0.0,
U000706,2025-09-25,3,regular,mobile,3.0,0.0,,,False,0.0,
U000707,2025-08-05,2,value,mobile,8.0,0.0,,,False,0.0,
U000708,2025-06-28,3,value,web,5.0,0.0,,,False,0.0,
U000709,2026-01-15,1,value,web,8.0,0.0,,,False,0.0,
U000710,2025-08-16,2,value,mobile,3.0,0.0,,,False,0.0,
U000711,2025-10-25,3,value,web,4.0,0.0,,,False,0.0,
U000712,2025-08-25,1,value,web,5.0,0.0,,,False,0.0,
U000713,2025-09-09,2,value,web,5.0,2.0,2025-12-17T04:51:03,2025-12-17T04:51:23,True,25597.75,high
U000714,2025-09-14,3,regular,mobile,1.0,0.0,,,False,0.0,
U000715,2025-09-01,2,regular,mobile,5.0,0.0,,,False,0.0,
U000716,2025-11-04,2,premium,mobile,1.0,0.0,,,False,0.0,
U000717,2026-01-11,2,regular,mobile,3.0,0.0,,,False,0.0,
U000718,2025-09-21,2,regular,mobile,2.0,0.0,,,False,0.0,
U000719,2026-01-13,3,value,mobile,2.0,1.0,2025-12-11T08:00:07,2025-12-11T08:00:07,False,2590.49,high
U000720,2025-11-10,3,regular,web,1.0,0.0,,,False,0.0,
U000721,2025-10-28,2,value,mobile,3.0,0.0,,,False,0.0,
U000722,2025-08-12,3,regular,web,3.0,0.0,,,False,0.0,
U000723,2025-07-06,1,regular,web,4.0,0.0,,,False,0.0,
U000724,2025-12-19,1,regular,web,4.0,1.0,2026-01-11T04:06:52,2026-01-11T04:06:52,False,1213.31,medium
U000725,2025-10-21,2,value,mobile,1.0,0.0,,,False,0.0,
U000726,2025-09-18,3,regular,mobile,4.0,0.0,,,False,0.0,
U000727,2025-12-10,1,regular,mobile,6.0,1.0,2025-10-25T16:06:22,2025-10-25T16:06:22,False,5663.5,high
U000728,2025-08-27,1,regular,mobile,2.0,0.0,,,False,0.0,
U000729,2025-12-05,2,regular,mobile,4.0,0.0,,,False,0.0,
U000730,2025-08-31,3,regular,web,3.0,0.0,,,False,0.0,
U000731,2026-01-02,1,value,mobile,1.0,1.0,2025-11-28T14:04:43,2025-11-28T14:04:43,False,12339.29,high
U000732,2025-08-18,2,regular,mobile,4.0,1.0,2025-11-10T03:30:57,2025-11-10T03:30:57,False,8216.83,high
U000733,2025-07-22,3,regular,mobile,1.0,0.0,,,False,0.0,
U000734,2025-11-17,2,value,web,1.0,0.0,,,False,0.0,
U000735,2025-07-27,1,value,web,3.0,0.0,,,False,0.0,
U000736,2026-01-08,1,premium,mobile,3.0,0.0,,,False,0.0,
U000737,2025-11-08,2,regular,web,2.0,0.0,,,False,0.0,
U000738,2025-08-10,2,regular,web,4.0,2.0,2025-12-08T19:10:16,2025-11-21T06:25:05,True,19818.39,high
U000739,2025-08-06,3,regular,web,6.0,1.0,2026-01-12T14:51:51,2026-01-12T14:51:51,False,4095.09,high
U000740,2026-01-03,2,regular,web,4.0,1.0,2025-12-06T02:22:14,2025-12-06T02:22:14,False,1885.61,medium
U000741,2025-10-29,2,regular,web,5.0,1.0,2025-11-28T21:40:15,2025-11-28T21:40:15,False,14919.19,high
U000742,2025-12-28,3,value,mobile,4.0,1.0,2025-11-12T20:34:27,2025-11-12T20:34:27,False,7089.88,high
U000743,2025-07-16,2,regular,mobile,2.0,0.0,,,False,0.0,
U000744,2026-01-03,2,regular,mobile,8.0,0.0,,,False,0.0,
U000745,2025-10-10,3,value,web,3.0,0.0,,,False,0.0,
U000746,2025-11-10,1,regular,web,6.0,1.0,2025-12-15T22:29:17,2025-12-15T22:29:17,False,7289.84,high
U000747,2025-09-09,3,value,web,4.0,0.0,,,False,0.0,
U000748,2025-07-05,3,regular,web,5.0,1.0,2025-12-23T20:56:50,2025-12-23T20:56:50,False,7695.28,high
U000749,2026-01-10,1,regular,web,3.0,1.0,2025-11-12T10:51:02,2025-11-12T10:51:02,False,7249.5,high
U000750,2026-01-18,2,regular,mobile,3.0,0.0,,,False,0.0,
U000751,2025-09-07,1,regular,mobile,4.0,0.0,,,False,0.0,
U000752,2026-01-07,1,premium,web,4.0,0.0,,,False,0.0,
U000753,2025-07-28,2,regular,web,5.0,1.0,2025-12-31T21:33:52,2025-12-31T21:33:52,False,7070.31,high
U000754,2025-07-25,2,regular,web,3.0,0.0,,,False,0.0,
U000755,2025-07-08,3,regular,web,1.0,0.0,,,False,0.0,
U000756,2025-09-13,3,value,web,4.0,0.0,,,False,0.0,
U000757,2025-07-04,3,value,web,1.0,0.0,,,False,0.0,
U000758,2025-09-14,2,regular,web,4.0,1.0,2025-11-04T14:19:05,2025-11-04T14:19:05,False,7839.78,high
U000759,2025-07-22,2,value,web,4.0,0.0,,,False,0.0,
U000760,2025-11-23,2,regular,mobile,1.0,0.0,,,False,0.0,
U000761,2025-12-15,1,regular,web,2.0,0.0,,,False,0.0,
U000762,2025-11-14,3,regular,web,2.0,0.0,,,False,0.0,
U000763,2025-08-04,2,value,web,6.0,0.0,,,False,0.0,
U000764,2025-12-01,1,regular,web,1.0,0.0,,,False,0.0,
U000765,2025-08-14,3,regular,mobile,2.0,1.0,2025-12-22T04:54:50,2025-12-22T04:54:50,False,10667.23,high
U000766,2025-11-29,2,regular,mobile,2.0,0.0,,,False,0.0,
U000767,2025-10-20,1,value,mobile,5.0,1.0,2025-11-16T07:36:48,2025-11-16T07:36:48,False,6437.47,high
U000768,2025-09-08,1,regular,mobile,3.0,1.0,2025-10-25T19:35:25,2025-10-25T19:35:25,False,6281.05,high
U000769,2025-07-10,2,value,web,1.0,0.0,,,False,0.0,
U000770,2025-12-14,3,regular,web,4.0,1.0,2025-12-10T04:11:58,2025-12-10T04:11:58,False,3618.85,high
U000771,2026-01-06,1,value,web,2.0,0.0,,,False,0.0,
U000772,2025-11-10,3,premium,web,3.0,0.0,,,False,0.0,
U000773,2026-01-11,3,value,mobile,3.0,0.0,,,False,0.0,
U000774,2026-01-05,3,regular,web,3.0,0.0,,,False,0.0,
U000775,2025-08-03,1,value,web,6.0,1.0,2025-12-20T18:54:53,2025-12-20T18:54:53,False,7736.67,high
U000776,2025-11-23,1,regular,web,3.0,1.0,2025-12-08T01:20:48,2025-12-08T01:20:48,False,6307.16,high
U000777,2025-09-04,3,regular,web,3.0,0.0,,,False,0.0,
U000778,2025-10-03,2,regular,mobile,7.0,0.0,,,False,0.0,
U000779,2025-07-26,2,value,web,1.0,0.0,,,False,0.0,
U000780,2026-01-14,3,value,web,5.0,1.0,2026-01-07T19:11:51,2026-01-07T19:11:51,False,7488.56,high
U000781,2025-11-22,1,value,web,2.0,0.0,,,False,0.0,
U000782,2025-08-18,3,premium,mobile,3.0,0.0,,,False,0.0,
U000783,2025-09-09,3,regular,web,2.0,0.0,,,False,0.0,
U000784,2025-09-20,3,value,mobile,8.0,1.0,2025-12-19T01:21:03,2025-12-19T01:21:03,False,8092.77,high
U000785,2025-11-27,2,premium,web,4.0,0.0,,,False,0.0,
U000786,2026-01-03,3,value,web,4.0,1.0,2025-12-23T21:36:09,2025-12-23T21:36:09,False,5688.28,high
U000787,2025-08-29,2,regular,mobile,2.0,0.0,,,False,0.0,
U000788,2025-09-30,3,regular,web,3.0,0.0,,,False,0.0,
U000789,2025-10-26,3,premium,web,4.0,1.0,2026-01-15T19:01:18,2026-01-15T19:01:18,False,1033.15,medium
U000790,2025-09-14,3,regular,mobile,2.0,0.0,,,False,0.0,
U000791,2025-10-07,2,regular,web,1.0,0.0,,,False,0.0,
U000792,2025-07-15,1,premium,web,3.0,0.0,,,False,0.0,
U000793,2025-07-28,1,value,mobile,2.0,0.0,,,False,0.0,
U000794,2025-09-15,2,premium,web,7.0,1.0,2026-01-07T05:42:11,2026-01-07T05:42:11,False,4474.05,high
U000795,2026-01-01,2,regular,web,1.0,0.0,,,False,0.0,
U000796,2025-09-04,2,premium,web,7.0,1.0,2026-01-17T00:42:13,2026-01-17T00:42:13,False,3255.34,high
U000797,2025-08-14,2,value,mobile,6.0,2.0,2025-12-23T01:14:43,2025-11-22T21:36:59,True,20616.260000000002,high
U000798,2025-11-26,3,value,web,3.0,3.0,2025-11-25T16:52:01,2025-11-01T18:44:02,True,14520.599999999999,high
U000799,2026-01-08,3,regular,web,5.0,1.0,2025-10-29T10:11:41,2025-10-29T10:11:41,False,13352.15,high
U000800,2025-09-27,1,regular,mobile,4.0,0.0,,,False,0.0,
U000801,2025-06-25,3,regular,mobile,3.0,1.0,2025-10-31T06:49:16,2025-10-31T06:49:16,False,3028.3,high
U000802,2025-11-14,2,premium,mobile,1.0,0.0,,,False,0.0,
U000803,2025-09-18,2,regular,web,4.0,0.0,,,False,0.0,
U000804,2025-11-11,1,value,web,3.0,0.0,,,False,0.0,
U000805,2025-08-20,3,regular,web,2.0,0.0,,,False,0.0,
U000806,2025-06-23,3,value,mobile,2.0,0.0,,,False,0.0,
U000807,2025-09-03,3,value,web,4.0,0.0,,,False,0.0,
U000808,2025-11-18,3,value,mobile,1.0,0.0,,,False,0.0,
U000809,2025-09-13,3,regular,web,2.0,0.0,,,False,0.0,
U000810,2025-08-08,2,regular,mobile,1.0,0.0,,,False,0.0,
U000811,2025-09-28,2,regular,mobile,4.0,0.0,,,False,0.0,
U000812,2025-11-28,2,regular,web,3.0,0.0,,,False,0.0,
U000813,2025-07-18,3,regular,mobile,2.0,0.0,,,False,0.0,
U000814,2025-11-15,1,regular,mobile,5.0,0.0,,,False,0.0,
U000815,2025-11-10,2,premium,web,1.0,0.0,,,False,0.0,
U000816,2025-09-09,3,regular,web,4.0,2.0,2025-12-09T17:08:41,2026-01-14T22:12:19,True,15354.4,high
U000817,2026-01-13,2,regular,mobile,4.0,0.0,,,False,0.0,
U000818,2025-12-28,3,regular,web,1.0,0.0,,,False,0.0,
U000819,2025-08-28,2,regular,web,8.0,0.0,,,False,0.0,
U000820,2025-06-29,3,premium,web,2.0,0.0,,,False,0.0,
U000821,2025-08-27,3,regular,mobile,3.0,0.0,,,False,0.0,
U000822,2025-08-05,2,regular,web,3.0,0.0,,,False,0.0,
U000823,2025-10-16,3,value,mobile,2.0,0.0,,,False,0.0,
U000824,2026-01-02,2,regular,web,5.0,0.0,,,False,0.0,
U000825,2025-12-23,2,regular,web,2.0,0.0,,,False,0.0,
U000826,2025-08-26,2,regular,mobile,4.0,1.0,2025-11-14T07:49:52,2025-11-14T07:49:52,False,5210.64,high
U000827,2025-09-21,3,regular,web,6.0,0.0,,,False,0.0,
U000828,2025-07-01,1,value,web,5.0,1.0,2025-10-30T08:45:06,2025-10-30T08:45:06,False,4552.05,high
U000829,2025-10-15,1,premium,web,1.0,0.0,,,False,0.0,
U000830,2025-07-06,3,value,mobile,3.0,0.0,,,False,0.0,
U000831,2026-01-06,2,premium,web,2.0,1.0,2025-12-14T02:07:59,2025-12-14T02:07:59,False,8200.0,high
U000832,2025-12-22,2,value,web,2.0,0.0,,,False,0.0,
U000833,2025-08-07,1,regular,web,2.0,0.0,,,False,0.0,
U000834,2025-11-17,2,regular,web,6.0,0.0,,,False,0.0,
U000835,2025-10-20,3,regular,web,2.0,0.0,,,False,0.0,
U000836,2025-12-08,1,value,web,1.0,0.0,,,False,0.0,
U000837,2025-10-01,2,premium,web,4.0,0.0,,,False,0.0,
U000838,2025-08-02,3,regular,web,3.0,0.0,,,False,0.0,
U000839,2025-11-04,1,regular,mobile,1.0,0.0,,,False,0.0,
U000840,2025-07-10,3,regular,mobile,5.0,0.0,,,False,0.0,
U000841,2025-10-24,2,value,web,4.0,0.0,,,False,0.0,
U000842,2025-08-07,3,regular,web,4.0,0.0,,,False,0.0,
U000843,2025-11-14,3,value,web,3.0,0.0,,,False,0.0,
U000844,2025-12-14,3,value,mobile,1.0,0.0,,,False,0.0,
U000845,2025-07-16,1,regular,web,3.0,0.0,,,False,0.0,
U000846,2025-09-15,2,regular,web,3.0,1.0,2025-12-04T04:42:27,2025-12-04T04:42:27,False,2562.23,high
U000847,2025-11-24,3,value,web,4.0,0.0,,,False,0.0,
U000848,2025-07-27,1,value,web,3.0,0.0,,,False,0.0,
U000849,2025-10-20,1,value,web,3.0,0.0,,,False,0.0,
U000850,2025-11-11,1,value,web,4.0,0.0,,,False,0.0,
U000851,2025-09-05,3,regular,mobile,1.0,0.0,,,False,0.0,
U000852,2025-12-15,3,value,mobile,1.0,0.0,,,False,0.0,
U000853,2025-10-08,2,premium,mobile,2.0,1.0,2025-11-27T11:31:37,2025-11-27T11:31:37,False,4722.98,high
U000854,2025-11-02,3,value,mobile,1.0,0.0,,,False,0.0,
U000855,2025-07-23,2,value,web,4.0,0.0,,,False,0.0,
U000856,2025-06-28,2,premium,mobile,3.0,1.0,2025-10-24T16:50:38,2025-10-24T16:50:38,False,8599.84,high
U000857,2025-07-04,2,value,mobile,1.0,0.0,,,False,0.0,
U000858,2025-12-30,2,regular,mobile,1.0,0.0,,,False,0.0,
U000859,2025-12-25,1,premium,mobile,3.0,0.0,,,False,0.0,
U000860,2025-12-10,3,premium,web,2.0,0.0,,,False,0.0,
U000861,2025-08-04,3,regular,web,1.0,0.0,,,False,0.0,
U000862,2025-10-11,2,value,web,2.0,0.0,,,False,0.0,
U000863,2025-12-07,2,regular,web,6.0,0.0,,,False,0.0,
U000864,2025-11-12,1,premium,web,4.0,0.0,,,False,0.0,
U000865,2025-07-17,3,premium,web,2.0,0.0,,,False,0.0,
U000866,2025-12-28,3,value,web,5.0,0.0,,,False,0.0,
U000867,2025-07-27,3,regular,mobile,7.0,0.0,,,False,0.0,
U000868,2025-07-29,2,value,mobile,3.0,0.0,,,False,0.0,
U000869,2025-12-29,1,value,mobile,5.0,0.0,,,False,0.0,
U000870,2025-10-03,1,regular,web,2.0,0.0,,,False,0.0,
U000871,2025-09-09,1,value,mobile,3.0,1.0,2025-12-30T09:41:32,2025-12-30T09:41:32,False,1902.33,medium
U000872,2025-10-17,1,value,mobile,1.0,0.0,,,False,0.0,
U000873,2026-01-15,1,value,mobile,4.0,0.0,,,False,0.0,
U000874,2025-07-18,3,regular,mobile,2.0,0.0,,,False,0.0,
U000875,2025-11-29,1,value,web,3.0,0.0,,,False,0.0,
U000876,2025-09-01,1,regular,web,4.0,1.0,2025-10-29T03:45:19,2025-10-29T03:45:19,False,3894.89,high
U000877,2025-07-18,3,value,mobile,2.0,0.0,,,False,0.0,
U000878,2025-09-20,2,premium,mobile,3.0,0.0,,,False,0.0,
U000879,2025-10-16,3,value,web,3.0,0.0,,,False,0.0,
U000880,2025-08-05,2,regular,web,5.0,0.0,,,False,0.0,
U000881,2025-09-16,3,value,web,3.0,0.0,,,False,0.0,
U000882,2025-11-03,2,value,web,5.0,0.0,,,False,0.0,
U000883,2025-10-22,2,value,mobile,2.0,0.0,,,False,0.0,
U000884,2025-11-22,3,value,mobile,2.0,0.0,,,False,0.0,
U000885,2025-12-16,2,value,web,4.0,0.0,,,False,0.0,
U000886,2025-09-17,2,regular,web,5.0,0.0,,,False,0.0,
U000887,2025-09-20,2,regular,web,4.0,1.0,2025-12-24T20:47:30,2025-12-24T20:47:30,False,2710.42,high
U000888,2025-10-05,1,value,web,2.0,1.0,2025-12-17T07:11:17,2025-12-17T07:11:17,False,1847.89,medium
U000889,2025-10-20,3,regular,web,5.0,0.0,,,False,0.0,
U000890,2025-07-16,2,regular,mobile,1.0,0.0,,,False,0.0,
U000891,2025-08-28,1,value,mobile,4.0,1.0,2025-12-11T14:31:30,2025-12-11T14:31:30,False,11887.53,high
U000892,2025-07-29,1,regular,web,6.0,0.0,,,False,0.0,
U000893,2025-09-12,3,value,mobile,2.0,0.0,,,False,0.0,
U000894,2026-01-13,2,value,mobile,5.0,0.0,,,False,0.0,
U000895,2025-10-23,2,regular,web,6.0,0.0,,,False,0.0,
U000896,2025-09-21,3,premium,mobile,4.0,1.0,2025-11-14T10:07:24,2025-11-14T10:07:24,False,12207.85,high
U000897,2025-10-20,1,premium,mobile,6.0,1.0,2025-12-28T05:33:46,2025-12-28T05:33:46,False,9297.36,high
U000898,2025-11-10,3,premium,mobile,4.0,1.0,2025-11-18T02:00:40,2025-11-18T02:00:40,False,7827.21,high
U000899,2025-09-22,2,regular,web,3.0,1.0,2026-01-11T12:40:27,2026-01-11T12:40:27,False,4367.9,high
U000900,2025-09-25,1,value,web,6.0,1.0,2025-10-25T19:37:15,2025-10-25T19:37:15,False,7887.78,high
U000901,2025-11-17,2,value,web,2.0,0.0,,,False,0.0,
U000902,2025-07-06,3,value,web,5.0,0.0,,,False,0.0,
U000903,2025-10-14,2,value,web,2.0,0.0,,,False,0.0,
U000904,2025-10-16,2,value,mobile,2.0,0.0,,,False,0.0,
U000905,2025-11-29,2,regular,web,4.0,0.0,,,False,0.0,
U000906,2026-01-15,2,value,web,4.0,0.0,,,False,0.0,
U000907,2025-12-07,2,value,mobile,5.0,0.0,,,False,0.0,
U000908,2025-10-07,2,regular,web,4.0,1.0,2025-12-17T08:38:28,2025-12-17T08:38:28,False,9173.96,high
U000909,2025-07-29,2,regular,web,5.0,0.0,,,False,0.0,
U000910,2025-10-24,1,premium,mobile,1.0,0.0,,,False,0.0,
U000911,2025-12-15,2,value,web,4.0,0.0,,,False,0.0,
U000912,2026-01-05,2,regular,web,1.0,0.0,,,False,0.0,
U000913,2025-12-13,2,value,mobile,4.0,0.0,,,False,0.0,
U000914,2025-08-02,1,regular,web,1.0,0.0,,,False,0.0,
U000915,2025-11-20,2,value,web,3.0,0.0,,,False,0.0,
U000916,2025-12-25,2,value,web,4.0,1.0,2025-12-02T09:40:14,2025-12-02T09:40:14,False,1469.77,medium
U000917,2025-11-13,1,regular,mobile,5.0,0.0,,,False,0.0,
U000918,2025-11-14,1,value,web,3.0,0.0,,,False,0.0,
U000919,2025-10-06,2,value,mobile,4.0,0.0,,,False,0.0,
U000920,2025-11-04,3,premium,web,2.0,0.0,,,False,0.0,
U000921,2025-08-24,1,value,mobile,3.0,0.0,,,False,0.0,
U000922,2025-07-12,3,regular,web,2.0,0.0,,,False,0.0,
U000923,2025-12-14,2,regular,web,3.0,0.0,,,False,0.0,
U000924,2026-01-07,3,value,web,4.0,0.0,,,False,0.0,
U000925,2025-12-20,2,regular,mobile,1.0,0.0,,,False,0.0,
U000926,2025-09-01,2,value,web,2.0,0.0,,,False,0.0,
U000927,2025-07-13,2,regular,web,1.0,0.0,,,False,0.0,
U000928,2025-08-21,3,value,web,5.0,0.0,,,False,0.0,
U000929,2025-12-17,2,value,web,1.0,0.0,,,False,0.0,
U000930,2025-11-08,2,value,mobile,2.0,0.0,,,False,0.0,
U000931,2026-01-12,2,premium,web,3.0,0.0,,,False,0.0,
U000932,2025-09-03,3,regular,web,1.0,0.0,,,False,0.0,
U000933,2025-10-17,1,premium,web,3.0,1.0,2025-12-13T09:52:21,2025-12-13T09:52:21,False,9463.53,high
U000934,2025-12-06,2,regular,web,1.0,0.0,,,False,0.0,
U000935,2025-08-11,2,regular,web,1.0,0.0,,,False,0.0,
U000936,2026-01-11,3,regular,web,3.0,0.0,,,False,0.0,
U000937,2025-10-25,2,premium,web,2.0,0.0,,,False,0.0,
U000938,2025-06-25,2,regular,mobile,1.0,1.0,2025-11-06T14:05:58,2025-11-06T14:05:58,False,14296.77,high
U000939,2025-06-28,3,regular,web,4.0,0.0,,,False,0.0,
U000940,2025-12-25,2,regular,mobile,1.0,0.0,,,False,0.0,
U000941,2025-11-05,1,regular,web,4.0,0.0,,,False,0.0,
U000942,2025-11-30,1,value,web,1.0,0.0,,,False,0.0,
U000943,2025-12-05,1,regular,web,4.0,1.0,2025-12-28T16:52:17,2025-12-28T16:52:17,False,9700.77,high
U000944,2025-09-19,1,value,web,9.0,3.0,2025-11-09T12:23:41,2026-01-19T05:57:53,True,23450.54,high
U000945,2025-12-08,2,regular,mobile,4.0,0.0,,,False,0.0,
U000946,2026-01-06,3,regular,mobile,1.0,0.0,,,False,0.0,
U000947,2025-07-29,3,regular,mobile,4.0,0.0,,,False,0.0,
U000948,2025-11-30,1,regular,mobile,3.0,0.0,,,False,0.0,
U000949,2025-08-27,2,regular,web,2.0,0.0,,,False,0.0,
U000950,2025-08-29,1,value,web,1.0,0.0,,,False,0.0,
U000951,2025-09-18,3,premium,mobile,3.0,1.0,2025-11-02T16:15:24,2025-11-02T16:15:24,False,13947.37,high
U000952,2025-12-21,1,regular,web,2.0,0.0,,,False,0.0,
U000953,2025-06-28,2,value,web,3.0,0.0,,,False,0.0,
U000954,2025-09-22,2,value,mobile,3.0,0.0,,,False,0.0,
U000955,2025-11-13,2,value,mobile,4.0,1.0,2025-12-26T16:40:31,2025-12-26T16:40:31,False,7830.04,high
U000956,2025-07-16,2,regular,mobile,3.0,1.0,2025-11-30T21:41:20,2025-11-30T21:41:20,False,6937.31,high
U000957,2025-12-06,3,regular,web,6.0,1.0,2026-01-19T09:43:20,2026-01-19T09:43:20,False,10627.21,high
U000958,2026-01-07,1,premium,mobile,6.0,1.0,2025-12-09T17:12:47,2025-12-09T17:12:47,False,9111.92,high
U000959,2025-07-12,3,regular,web,7.0,0.0,,,False,0.0,
U000960,2025-07-25,2,regular,web,2.0,0.0,,,False,0.0,
U000961,2026-01-14,3,regular,web,1.0,0.0,,,False,0.0,
U000962,2025-08-03,3,regular,mobile,4.0,1.0,2026-01-10T05:24:03,2026-01-10T05:24:03,False,11456.85,high
U000963,2025-07-10,3,regular,mobile,3.0,0.0,,,False,0.0,
U000964,2026-01-09,1,value,mobile,3.0,0.0,,,False,0.0,
U000965,2025-12-27,2,premium,web,3.0,0.0,,,False,0.0,
U000966,2025-11-08,2,regular,web,4.0,1.0,2025-12-02T14:51:48,2025-12-02T14:51:48,False,3768.43,high
U000967,2025-10-17,2,regular,web,6.0,1.0,2025-12-14T01:58:09,2025-12-14T01:58:09,False,10745.41,high
U000968,2026-01-02,2,premium,mobile,1.0,0.0,,,False,0.0,
U000969,2025-11-08,3,regular,web,4.0,1.0,2025-11-01T18:56:57,2025-11-01T18:56:57,False,2169.43,high
U000970,2025-11-08,3,value,web,7.0,1.0,2025-12-17T00:16:57,2025-12-17T00:16:57,False,9986.57,high
U000971,2025-12-17,2,regular,mobile,3.0,0.0,,,False,0.0,
U000972,2025-11-07,2,value,web,5.0,0.0,,,False,0.0,
U000973,2025-10-07,3,regular,mobile,2.0,0.0,,,False,0.0,
U000974,2025-09-13,3,value,web,4.0,0.0,,,False,0.0,
U000975,2025-10-07,1,regular,mobile,2.0,0.0,,,False,0.0,
U000976,2025-10-11,2,premium,web,2.0,0.0,,,False,0.0,
U000977,2025-09-07,3,value,web,2.0,0.0,,,False,0.0,
U000978,2025-09-25,2,regular,web,8.0,1.0,2025-12-11T16:52:14,2025-12-11T16:52:14,False,8269.67,high
U000979,2025-12-08,2,regular,web,1.0,0.0,,,False,0.0,
U000980,2025-09-18,3,regular,mobile,4.0,0.0,,,False,0.0,
U000981,2025-06-28,3,value,web,3.0,0.0,,,False,0.0,
U000982,2025-08-21,3,value,web,6.0,0.0,,,False,0.0,
U000983,2025-08-11,3,regular,mobile,8.0,0.0,,,False,0.0,
U000984,2025-12-07,2,regular,web,2.0,0.0,,,False,0.0,
U000985,2025-09-25,2,regular,mobile,2.0,0.0,,,False,0.0,
U000986,2025-08-21,2,value,mobile,7.0,0.0,,,False,0.0,
U000987,2025-12-10,2,regular,web,2.0,2.0,2025-10-31T17:50:31,2026-01-15T21:27:03,True,17267.03,high
U000988,2025-06-27,2,regular,mobile,2.0,0.0,,,False,0.0,
U000989,2025-07-30,2,value,web,5.0,0.0,,,False,0.0,
U000990,2025-12-14,2,regular,web,4.0,1.0,2025-11-11T02:31:06,2025-11-11T02:31:06,False,18860.77,high
U000991,2025-10-17,3,value,web,8.0,0.0,,,False,0.0,
U000992,2025-12-02,2,regular,mobile,3.0,0.0,,,False,0.0,
U000993,2025-12-16,2,premium,mobile,2.0,0.0,,,False,0.0,
U000994,2026-01-07,1,regular,web,4.0,2.0,2026-01-14T13:45:51,2026-01-16T13:06:14,True,5823.38,high
U000995,2025-07-06,1,regular,mobile,4.0,1.0,2025-11-05T07:29:22,2025-11-05T07:29:22,False,8807.1,high
U000996,2025-12-08,3,value,web,3.0,1.0,2026-01-02T01:03:49,2026-01-02T01:03:49,False,5288.0,high
U000997,2025-11-19,2,value,mobile,2.0,1.0,2026-01-03T22:32:40,2026-01-03T22:32:40,False,6716.89,high
U000998,2025-08-05,1,value,mobile,3.0,0.0,,,False,0.0,
U000999,2026-01-05,3,regular,mobile,2.0,0.0,,,False,0.0,
U001000,2025-09-16,2,regular,mobile,2.0,0.0,,,False,0.0,
U001001,2025-12-26,1,value,mobile,4.0,1.0,2026-01-14T07:26:26,2026-01-14T07:26:26,False,1823.53,medium
U001002,2025-10-28,2,value,web,1.0,0.0,,,False,0.0,
